"","participant","context","environment","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","p","roundnLL","contextOrder","meanScore"
"3250",209,"Conceptual","Smooth",1,500.238430682766,0.296596975430698,"BMT","UCB",1.98741612396302,NA,0.0704483588051364,0.0533078494538095,NA,53.3516911168425,"Conceptual First",82.26
"3251",209,"Conceptual","Smooth",2,500.238430682766,0.296596975430698,"BMT","UCB",1.93214776737853,NA,0.0721209896872451,0.0560798113327589,NA,31.8460249898135,"Conceptual First",82.26
"3252",209,"Conceptual","Smooth",3,500.238430682766,0.296596975430698,"BMT","UCB",2.2247615728688,NA,0.0605414899262142,0.0560098367775538,NA,43.5692912574962,"Conceptual First",82.26
"3253",209,"Conceptual","Smooth",9,500.238430682766,0.296596975430698,"BMT","UCB",2.22361644927033,NA,0.0583543978070397,0.0552574187614602,NA,61.253457912946,"Conceptual First",82.26
"3254",209,"Conceptual","Smooth",5,500.238430682766,0.296596975430698,"BMT","UCB",2.27951076409149,NA,0.0566959966426161,0.054523853615145,NA,62.2674592478503,"Conceptual First",82.26
"3255",209,"Conceptual","Smooth",6,500.238430682766,0.296596975430698,"BMT","UCB",2.44052127777673,NA,0.145269610499957,0.0346160692606451,NA,80.3997459015939,"Conceptual First",82.26
"3256",209,"Conceptual","Smooth",7,500.238430682766,0.296596975430698,"BMT","UCB",2.49677990987589,NA,0.0726116609569433,0.0477930186919573,NA,54.6065277936307,"Conceptual First",82.26
"3257",209,"Conceptual","Smooth",4,500.238430682766,0.296596975430698,"BMT","UCB",2.25005080888833,NA,0.0736867372320785,0.0553299906439528,NA,31.4552230551061,"Conceptual First",82.26
"3258",209,"Conceptual","Smooth",9,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.81585523152241,0.00673794700253827,0.0591305608602458,0.715180211123334,52.758626821354,"Conceptual First",82.26
"3259",209,"Conceptual","Smooth",1,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.46963436705139,0.0107079424227519,0.0623798957676421,0.712160146299558,45.3415399539094,"Conceptual First",82.26
"3260",209,"Conceptual","Smooth",2,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.32041312273063,0.0259719465775057,0.0609391537999163,0.711771994776788,30.2178261126037,"Conceptual First",82.26
"3261",209,"Conceptual","Smooth",8,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.02404073149618,0.0822935007760033,0.0487620316440077,0.725531686354651,90.5004635318816,"Conceptual First",82.26
"3262",209,"Conceptual","Smooth",2,453.44752435473,0.362391330711554,"RBF","UCB",NA,1.09634438023361,0.0400765754702146,0.0701933336646927,NA,32.9755841082131,"Conceptual First",82.26
"3263",209,"Conceptual","Smooth",5,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.27991145293598,0.0201370555816124,0.0608325527437596,0.694342214396227,55.0715383106933,"Conceptual First",82.26
"3264",209,"Conceptual","Smooth",6,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,0.857548623616045,0.102174036614446,0.0532526336378854,0.65592567509189,68.7717889522247,"Conceptual First",82.26
"3265",209,"Conceptual","Smooth",3,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.47941689338229,0.0124774720760874,0.0611693854395097,0.69435676338925,40.0604557884821,"Conceptual First",82.26
"3266",209,"Conceptual","Smooth",4,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.45890375523277,0.00897581320081211,0.0648528329795541,0.722385258924289,21.1762377810731,"Conceptual First",82.26
"3267",209,"Conceptual","Smooth",7,444.124252100226,0.375501114967334,"SimKernel","UCB",NA,1.42661149982774,0.0096507460103727,0.0628521680923542,0.742048874685703,40.2257748480041,"Conceptual First",82.26
"3268",209,"Spatial","Smooth",1,265.186728162415,0.627111522778279,"RBF","UCB",NA,2.20993475044003,0.00673794699910484,0.025948490965313,NA,22.9093486296643,"Conceptual First",90.435
"3269",209,"Spatial","Smooth",4,265.186728162415,0.627111522778279,"RBF","UCB",NA,2.23611172950954,0.00673794699972758,0.0261127171721023,NA,30.2106863874449,"Conceptual First",90.435
"3270",209,"Spatial","Smooth",5,265.186728162415,0.627111522778279,"RBF","UCB",NA,2.40532785482809,0.00673794699912484,0.027451801741953,NA,19.9119089624312,"Conceptual First",90.435
"3271",209,"Spatial","Smooth",6,265.186728162415,0.627111522778279,"RBF","UCB",NA,0.412305214194549,0.408450139523959,0.0103772423037753,NA,44.0284977985592,"Conceptual First",90.435
"3272",209,"Spatial","Smooth",3,265.186728162415,0.627111522778279,"RBF","UCB",NA,0.428692144214628,0.401582042857293,0.0117367063114842,NA,11.9901387017463,"Conceptual First",90.435
"3273",209,"Spatial","Smooth",8,265.186728162415,0.627111522778279,"RBF","UCB",NA,2.21621413420741,0.00673794699912806,0.027017916279793,NA,29.1776958417686,"Conceptual First",90.435
"3274",209,"Spatial","Smooth",9,265.186728162415,0.627111522778279,"RBF","UCB",NA,2.26649307976695,0.00673794699916946,0.0217592013291105,NA,58.3691994246091,"Conceptual First",90.435
"3275",209,"Spatial","Smooth",8,233.262870837012,0.672000792417076,"BMT","UCB",4.62518450390409,NA,0.27336190462256,0.00802972137912349,NA,20.6492810493521,"Conceptual First",90.435
"3276",209,"Spatial","Smooth",7,265.186728162415,0.627111522778279,"RBF","UCB",NA,0.419021395570956,0.403357952890093,0.0117835073952581,NA,21.3858631988614,"Conceptual First",90.435
"3277",209,"Spatial","Smooth",1,233.262870837012,0.672000792417076,"BMT","UCB",4.81474706090163,NA,0.280329617807007,0.00704581613560217,NA,25.6773532492118,"Conceptual First",90.435
"3278",209,"Spatial","Smooth",2,233.262870837012,0.672000792417076,"BMT","UCB",4.92458868798535,NA,0.278271307232602,0.00745571459254656,NA,17.7707619600612,"Conceptual First",90.435
"3279",209,"Spatial","Smooth",3,233.262870837012,0.672000792417076,"BMT","UCB",4.89432562956982,NA,0.277001242162454,0.00762430926490028,NA,13.7718715274837,"Conceptual First",90.435
"3280",209,"Spatial","Smooth",9,233.262870837012,0.672000792417076,"BMT","UCB",4.87747318589042,NA,0.282065041845873,0.00726916109812205,NA,37.7119139554426,"Conceptual First",90.435
"3281",209,"Spatial","Smooth",5,233.262870837012,0.672000792417076,"BMT","UCB",5.07525392624996,NA,0.288302928046195,0.00673794699909264,NA,19.3839518757227,"Conceptual First",90.435
"3282",209,"Spatial","Smooth",6,233.262870837012,0.672000792417076,"BMT","UCB",5.0523903059992,NA,0.281115704606312,0.00673794699908649,NA,39.9759943451642,"Conceptual First",90.435
"3283",209,"Spatial","Smooth",7,233.262870837012,0.672000792417076,"BMT","UCB",5.23403441773713,NA,0.280001015686887,0.00673794699908675,NA,32.7203321982118,"Conceptual First",90.435
"3284",209,"Spatial","Smooth",4,233.262870837012,0.672000792417076,"BMT","UCB",4.97780301230087,NA,0.279813417462295,0.00730838159392693,NA,25.6014106763619,"Conceptual First",90.435
"3285",209,"Spatial","Smooth",9,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,6.48359416741941,0.028489146364805,0.0134905438841255,1.24381782501815,53.3148266421872,"Conceptual First",90.435
"3286",209,"Spatial","Smooth",1,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,5.19569444511051,0.0245792339651412,0.0182804101200374,1.2293898036269,24.5310555670388,"Conceptual First",90.435
"3287",209,"Spatial","Smooth",2,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,7.50371557413393,0.0151928735670004,0.0124053172009114,1.19727667565195,19.06368028097,"Conceptual First",90.435
"3288",209,"Spatial","Smooth",8,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,4.89629163234763,0.0400800595279961,0.0179147883514363,1.20785977135066,26.7205509971175,"Conceptual First",90.435
"3289",209,"Spatial","Smooth",2,265.186728162415,0.627111522778279,"RBF","UCB",NA,2.16819859269937,0.00673794699933846,0.0256534407704521,NA,27.2033892173297,"Conceptual First",90.435
"3290",209,"Spatial","Smooth",5,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,6.09373963551689,0.0272124557804253,0.0175742038247795,1.270014586185,16.1646231640964,"Conceptual First",90.435
"3291",209,"Spatial","Smooth",6,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,5.40832429536642,0.0186530278686158,0.0179598005478643,1.24535974916336,27.9870611890539,"Conceptual First",90.435
"3292",209,"Spatial","Smooth",3,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,6.34128444953948,0.0158263307913491,0.0181301332609549,1.29970708626575,13.8935417848291,"Conceptual First",90.435
"3293",209,"Spatial","Smooth",4,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,7.75559751501864,0.0275713316214014,0.0112777264658362,1.13636703135101,28.0978068017776,"Conceptual First",90.435
"3294",209,"Spatial","Smooth",7,226.199783795732,0.681932449968559,"SimKernel","UCB",NA,5.43023634058574,0.0189336368303341,0.0183412878465153,1.24171728925224,16.4266373686617,"Conceptual First",90.435
"3295",21,"Conceptual","Rough",3,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.228924099179325,0.00673794737612291,0.363820937699144,0.0219029268160763,78.9661261237384,"Spatial First",48.415
"3296",21,"Conceptual","Rough",4,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.121255166444975,0.00673794699921117,0.633349478060966,1.99999198160539,76.3709542187442,"Spatial First",48.415
"3297",21,"Conceptual","Rough",5,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.29487524160893,0.00673794700048144,0.353522871336124,1.99999999908343,79.7435697639297,"Spatial First",48.415
"3298",21,"Conceptual","Rough",6,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.229576228316183,0.00673794700664412,0.312146168070012,0.031589155695054,80.8986908415114,"Spatial First",48.415
"3299",21,"Conceptual","Rough",4,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.34821712556281,0.00673794699908714,0.633349684008408,NA,76.3709549798527,"Spatial First",48.415
"3300",21,"Conceptual","Rough",1,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.479706981372606,0.0067379469991106,0.364222784717525,NA,79.4396412804184,"Spatial First",48.415
"3301",21,"Conceptual","Rough",2,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,60.8980973489464,0.00673794706837312,0.903524593120437,NA,77.9122981349715,"Spatial First",48.415
"3302",21,"Conceptual","Rough",3,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.508825542451111,0.00673794699916926,0.38128903938164,NA,78.819064369846,"Spatial First",48.415
"3303",21,"Conceptual","Rough",1,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.211322187891298,0.00673794703268882,0.353505799552211,0.036399567097832,79.4584977931631,"Spatial First",48.415
"3304",21,"Conceptual","Rough",2,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.129511697143761,0.00673794702840495,0.610728475784511,1.99998754404086,76.3479105702661,"Spatial First",48.415
"3305",21,"Conceptual","Rough",1,710.476114919165,0.000974300522478933,"BMT","UCB",0.73819172176053,NA,0.00673794699908582,0.341049734886295,NA,79.5457452387059,"Spatial First",48.415
"3306",21,"Conceptual","Rough",2,710.476114919165,0.000974300522478933,"BMT","UCB",0.421172015668606,NA,0.00673794699908569,0.621176796735223,NA,76.5637310003373,"Spatial First",48.415
"3307",21,"Conceptual","Rough",3,710.476114919165,0.000974300522478933,"BMT","UCB",0.00673794700752735,NA,0.00673794699908557,0.389522543307567,NA,78.8668161003943,"Spatial First",48.415
"3308",21,"Conceptual","Rough",4,710.476114919165,0.000974300522478933,"BMT","UCB",0.987889547808464,NA,0.00673794699908708,0.578505091688667,NA,76.5892714089478,"Spatial First",48.415
"3309",21,"Conceptual","Rough",5,710.476114919165,0.000974300522478933,"BMT","UCB",0.237457819639399,NA,0.00673794699908552,0.363988292197636,NA,79.4729262244075,"Spatial First",48.415
"3310",21,"Conceptual","Rough",6,710.476114919165,0.000974300522478933,"BMT","UCB",0.220557946539009,NA,0.00673794699908551,0.332369982539792,NA,80.4839268784297,"Spatial First",48.415
"3311",21,"Conceptual","Rough",7,710.476114919165,0.000974300522478933,"BMT","UCB",0.297927707164338,NA,0.00673794699908551,0.346869794853563,NA,79.9603539128711,"Spatial First",48.415
"3312",21,"Conceptual","Rough",8,710.476114919165,0.000974300522478933,"BMT","UCB",0.59977184535277,NA,0.00673794699908568,0.371853948919319,NA,78.7802700074912,"Spatial First",48.415
"3313",21,"Conceptual","Rough",9,710.476114919165,0.000974300522478933,"BMT","UCB",0.153098929088116,NA,0.00673794699908551,0.334300791009118,NA,80.2130741475801,"Spatial First",48.415
"3314",21,"Conceptual","Rough",8,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.526006064889934,0.00673794699912218,0.379432015374179,NA,78.8648540396263,"Spatial First",48.415
"3315",21,"Conceptual","Rough",9,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.460551928398225,0.00673794699908693,0.326373743244919,NA,80.3563482452739,"Spatial First",48.415
"3316",21,"Conceptual","Rough",7,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.248711712339881,0.00673794700932113,0.328853317651371,0.204290776258642,80.380378796572,"Spatial First",48.415
"3317",21,"Conceptual","Rough",8,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.213742780465891,0.00673794712158192,0.368608969160532,0.0197062269785812,78.7937308457476,"Spatial First",48.415
"3318",21,"Conceptual","Rough",9,711.901889078048,-0.00103053116216811,"SimKernel","UCB",NA,0.235658879756568,0.00673794699960039,0.305085596141376,0.000100000238505546,80.9420301243751,"Spatial First",48.415
"3319",21,"Conceptual","Rough",7,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.527093691719959,0.0067379469990983,0.338864820535741,NA,80.2639684752976,"Spatial First",48.415
"3320",21,"Conceptual","Rough",5,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.543024163378206,0.00673794699909035,0.353523090355534,NA,79.7435691153151,"Spatial First",48.415
"3321",21,"Conceptual","Rough",6,712.740173259672,-0.00220927232365398,"RBF","UCB",NA,0.546298980333608,0.0067379469990969,0.322006793620078,NA,80.96947461907,"Spatial First",48.415
"3322",21,"Spatial","Rough",3,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.538426697033134,0.00673794699920469,0.133313236585148,0.623972975417128,74.9115981858753,"Spatial First",57.285
"3323",21,"Spatial","Rough",4,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.477421996827235,0.00673794700420593,0.142774370590816,0.630191154078132,74.7470657493768,"Spatial First",57.285
"3324",21,"Spatial","Rough",5,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.377685809500732,0.00673794700030976,0.153270529080804,0.367855319910225,58.1587555289236,"Spatial First",57.285
"3325",21,"Spatial","Rough",6,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.590205241566126,0.00673794702535156,0.124615902284258,0.847231104168536,88.5967487520382,"Spatial First",57.285
"3326",21,"Spatial","Rough",4,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.714161122417488,0.00673794699909847,0.149634097081466,NA,74.6967852154662,"Spatial First",57.285
"3327",21,"Spatial","Rough",1,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.744646409503544,0.00673794699911871,0.145867689624488,NA,80.2197910257948,"Spatial First",57.285
"3328",21,"Spatial","Rough",2,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.711547074670787,0.0067379469990925,0.154704080140004,NA,67.6269257727036,"Spatial First",57.285
"3329",21,"Spatial","Rough",3,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.748124480920044,0.00673794712789824,0.140245213096668,NA,74.3990503428781,"Spatial First",57.285
"3330",21,"Spatial","Rough",1,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.50422606237018,0.006737947131432,0.139979076821592,0.703066861906232,80.0389647269415,"Spatial First",57.285
"3331",21,"Spatial","Rough",2,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.461911153016898,0.00673794700448479,0.1476684114117,0.602063193720893,67.3864559252524,"Spatial First",57.285
"3332",21,"Spatial","Rough",1,674.013214865518,0.0522460793566175,"BMT","UCB",1.59121187633775,NA,0.00673794699908627,0.118575649936349,NA,79.3434079511986,"Spatial First",57.285
"3333",21,"Spatial","Rough",2,674.013214865518,0.0522460793566175,"BMT","UCB",2.2077789672735,NA,0.00673794699908636,0.102490299224159,NA,71.10245159601,"Spatial First",57.285
"3334",21,"Spatial","Rough",3,674.013214865518,0.0522460793566175,"BMT","UCB",1.74422682876079,NA,0.00673794699908657,0.109253685263823,NA,75.2630829294065,"Spatial First",57.285
"3335",21,"Spatial","Rough",4,674.013214865518,0.0522460793566175,"BMT","UCB",1.6027306174451,NA,0.0067379469990873,0.12017914025838,NA,76.0202041377057,"Spatial First",57.285
"3336",21,"Spatial","Rough",5,674.013214865518,0.0522460793566175,"BMT","UCB",0.455991901527224,NA,0.00673794699908572,0.172124856886073,NA,61.308651286273,"Spatial First",57.285
"3337",21,"Spatial","Rough",6,674.013214865518,0.0522460793566175,"BMT","UCB",0.954596613629469,NA,0.00673794699908585,0.128802383812106,NA,84.0785570083281,"Spatial First",57.285
"3338",21,"Spatial","Rough",7,674.013214865518,0.0522460793566175,"BMT","UCB",2.17805289458102,NA,0.00673794699909031,0.0999159874300643,NA,69.4066154121322,"Spatial First",57.285
"3339",21,"Spatial","Rough",8,674.013214865518,0.0522460793566175,"BMT","UCB",1.64514255871238,NA,0.00673794699910479,0.117355448679926,NA,78.7184586737872,"Spatial First",57.285
"3340",21,"Spatial","Rough",9,674.013214865518,0.0522460793566175,"BMT","UCB",1.59967375734399,NA,0.00673794699908566,0.118990576979563,NA,78.7717858706767,"Spatial First",57.285
"3341",21,"Spatial","Rough",8,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.7341900505279,0.00673794699909696,0.147774920508517,NA,78.4626218698157,"Spatial First",57.285
"3342",21,"Spatial","Rough",9,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.731764726064062,0.00673794699910106,0.147646726293345,NA,78.9472569224655,"Spatial First",57.285
"3343",21,"Spatial","Rough",7,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.43276521605476,0.00673794736206229,0.148802465729626,0.524910485002235,64.2663498615124,"Spatial First",57.285
"3344",21,"Spatial","Rough",8,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.475287524771912,0.00673794700922108,0.140892634101844,0.598142101630142,78.6203068106318,"Spatial First",57.285
"3345",21,"Spatial","Rough",9,665.62190921442,0.0640453922702848,"SimKernel","UCB",NA,0.480333054028603,0.00673794705330317,0.141347623484428,0.64124442859839,78.8956636738682,"Spatial First",57.285
"3346",21,"Spatial","Rough",7,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.69749450790006,0.00673794699910421,0.154463931382037,NA,64.5655462354302,"Spatial First",57.285
"3347",21,"Spatial","Rough",5,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.690437244664454,0.00673794699910382,0.164118424767533,NA,58.1301055245539,"Spatial First",57.285
"3348",21,"Spatial","Rough",6,666.407882284794,0.0629402076202835,"RBF","UCB",NA,0.797999438285728,0.00673794699909912,0.1295038070777,NA,89.3597993756864,"Spatial First",57.285
"3349",210,"Conceptual","Rough",4,530.337079803973,0.254274195874535,"RBF","UCB",NA,0.906975525850452,0.0496689245269685,0.0817094705192183,NA,43.871974676477,"Spatial First",67.86
"3350",210,"Conceptual","Rough",5,530.337079803973,0.254274195874535,"RBF","UCB",NA,0.933189382047605,0.0551466547512044,0.0806933136824227,NA,54.8782418744131,"Spatial First",67.86
"3351",210,"Conceptual","Rough",3,530.337079803973,0.254274195874535,"RBF","UCB",NA,1.01403852032415,0.0326545111535023,0.0826916481486819,NA,73.3460919453016,"Spatial First",67.86
"3352",210,"Conceptual","Rough",1,556.125528687245,0.218012141960193,"BMT","UCB",1.60481493325558,NA,0.00673794699909043,0.0823801804387081,NA,45.4369666481775,"Spatial First",67.86
"3353",210,"Conceptual","Rough",2,556.125528687245,0.218012141960193,"BMT","UCB",1.63649498062708,NA,0.00705981409710456,0.081809418056332,NA,79.0167717733974,"Spatial First",67.86
"3354",210,"Conceptual","Rough",3,556.125528687245,0.218012141960193,"BMT","UCB",1.66234113591203,NA,0.0164353046484931,0.0793738650466475,NA,76.7736831274927,"Spatial First",67.86
"3355",210,"Conceptual","Rough",1,530.337079803973,0.254274195874535,"RBF","UCB",NA,1.0446923459491,0.0376314347730684,0.0808223599826754,NA,44.6798317253661,"Spatial First",67.86
"3356",210,"Conceptual","Rough",2,530.337079803973,0.254274195874535,"RBF","UCB",NA,1.03445067494866,0.0356866034894511,0.0808972104775028,NA,78.510379137726,"Spatial First",67.86
"3357",210,"Conceptual","Rough",1,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.909273753548324,0.0725571951072667,0.071341939092471,0.954654094039895,41.4990107354022,"Spatial First",67.86
"3358",210,"Conceptual","Rough",2,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.949714759726731,0.0656095449407363,0.0692389161237152,0.76796931893889,78.7799331555529,"Spatial First",67.86
"3359",210,"Conceptual","Rough",3,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.960556704522487,0.0616087389750077,0.0710451321731804,0.823042409193727,73.1253632450612,"Spatial First",67.86
"3360",210,"Conceptual","Rough",4,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.917229719333702,0.0705504138361864,0.070796576480285,0.718883356919219,44.3582163851034,"Spatial First",67.86
"3361",210,"Conceptual","Rough",5,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.843984406967611,0.0789451600137811,0.0701875097640166,0.864620636021067,53.9751458857132,"Spatial First",67.86
"3362",210,"Conceptual","Rough",6,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.938755125146646,0.0698978395716004,0.0721451822229889,1.08182494571708,43.1766011317756,"Spatial First",67.86
"3363",210,"Conceptual","Rough",7,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,1.87933966937626,0.0734576428159723,0.0622289855384255,0.976130689638597,80.9163302895619,"Spatial First",67.86
"3364",210,"Conceptual","Rough",8,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,1.00524939181027,0.0591573491886826,0.0681189848431196,0.870849198900778,51.2739764435098,"Spatial First",67.86
"3365",210,"Conceptual","Rough",9,524.063927849232,0.263095097644368,"SimKernel","UCB",NA,0.852448974705247,0.0647639066259646,0.0668533746980565,0.683232935535691,56.959350577552,"Spatial First",67.86
"3366",210,"Conceptual","Rough",8,556.125528687245,0.218012141960193,"BMT","UCB",1.98730885783827,NA,0.0110765328315176,0.0732699041034898,NA,59.2809207915639,"Spatial First",67.86
"3367",210,"Conceptual","Rough",9,556.125528687245,0.218012141960193,"BMT","UCB",1.53369693998911,NA,0.00673794699908631,0.0808332728807878,NA,67.1447130203662,"Spatial First",67.86
"3368",210,"Conceptual","Rough",7,530.337079803973,0.254274195874535,"RBF","UCB",NA,1.61400076241316,0.0248247679620996,0.0750719140880456,NA,76.2713104179211,"Spatial First",67.86
"3369",210,"Conceptual","Rough",8,530.337079803973,0.254274195874535,"RBF","UCB",NA,1.04740709340863,0.0375676713910385,0.0791136042621438,NA,53.8021452728909,"Spatial First",67.86
"3370",210,"Conceptual","Rough",9,530.337079803973,0.254274195874535,"RBF","UCB",NA,0.889635256962679,0.0440075783441829,0.078253886910589,NA,56.2535144087312,"Spatial First",67.86
"3371",210,"Conceptual","Rough",6,530.337079803973,0.254274195874535,"RBF","UCB",NA,1.09454785635764,0.0409587821621316,0.0795040794390132,NA,48.7235903451464,"Spatial First",67.86
"3372",210,"Conceptual","Rough",4,556.125528687245,0.218012141960193,"BMT","UCB",1.73351071223307,NA,0.00673794699918347,0.0802622008686223,NA,53.5704686568366,"Spatial First",67.86
"3373",210,"Conceptual","Rough",5,556.125528687245,0.218012141960193,"BMT","UCB",1.59336337143207,NA,0.0177687261207887,0.0820073830547755,NA,57.6839862890081,"Spatial First",67.86
"3374",210,"Conceptual","Rough",6,556.125528687245,0.218012141960193,"BMT","UCB",1.47281967866888,NA,0.00673794699908608,0.0865469237665804,NA,47.9615328384877,"Spatial First",67.86
"3375",210,"Conceptual","Rough",7,556.125528687245,0.218012141960193,"BMT","UCB",1.53917128807229,NA,0.00789110961909653,0.0824105766612567,NA,69.2564855419152,"Spatial First",67.86
"3376",210,"Spatial","Rough",4,444.681438927,0.374717634780359,"RBF","UCB",NA,0.792831253349669,0.114048193733504,0.0626313017792113,NA,34.4771460328075,"Spatial First",77.92
"3377",210,"Spatial","Rough",5,444.681438927,0.374717634780359,"RBF","UCB",NA,0.693649940995624,0.119961696744122,0.0601511149370997,NA,46.4335479933694,"Spatial First",77.92
"3378",210,"Spatial","Rough",3,444.681438927,0.374717634780359,"RBF","UCB",NA,0.671996499866429,0.144106126309245,0.0574761604623017,NA,33.6093517893393,"Spatial First",77.92
"3379",210,"Spatial","Rough",1,431.413917888681,0.393373567340665,"BMT","UCB",3.10499690815265,NA,0.118419890118514,0.0350266403716093,NA,60.0925079434449,"Spatial First",77.92
"3380",210,"Spatial","Rough",2,431.413917888681,0.393373567340665,"BMT","UCB",3.41645029999635,NA,0.201373624421555,0.0207219337658127,NA,75.9760366542311,"Spatial First",77.92
"3381",210,"Spatial","Rough",3,431.413917888681,0.393373567340665,"BMT","UCB",3.03186516215881,NA,0.139837963716459,0.0319171055400211,NA,39.4692760527909,"Spatial First",77.92
"3382",210,"Spatial","Rough",1,444.681438927,0.374717634780359,"RBF","UCB",NA,0.757817532651223,0.108583996680051,0.0603037268248599,NA,55.873550932153,"Spatial First",77.92
"3383",210,"Spatial","Rough",2,444.681438927,0.374717634780359,"RBF","UCB",NA,0.529266202174008,0.309533193394982,0.0282015231604691,NA,92.1380554697356,"Spatial First",77.92
"3384",210,"Spatial","Rough",1,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.709422703705608,0.0996738588484454,0.0545738179929519,0.874383693132926,56.4113238577185,"Spatial First",77.92
"3385",210,"Spatial","Rough",2,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.598877550256175,0.137887688162752,0.0488179384920444,0.816069033897258,76.3356166404118,"Spatial First",77.92
"3386",210,"Spatial","Rough",3,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.623537174159638,0.100613775456724,0.0575361786082765,0.812914962525782,32.4605335466662,"Spatial First",77.92
"3387",210,"Spatial","Rough",4,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.708528057867428,0.104253910240122,0.0587950612235121,0.957683104998104,32.456268508548,"Spatial First",77.92
"3388",210,"Spatial","Rough",5,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.603677847541153,0.0946723055985146,0.0593236212424612,0.897374780328095,43.8836318629258,"Spatial First",77.92
"3389",210,"Spatial","Rough",6,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.637910650903441,0.105403716052598,0.0557619391935154,0.808702626567309,54.9077879530318,"Spatial First",77.92
"3390",210,"Spatial","Rough",7,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.642278088445009,0.105627965108281,0.0576587894572498,0.82471315169609,23.6831926469235,"Spatial First",77.92
"3391",210,"Spatial","Rough",8,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.475749829898538,0.173655301994598,0.0467845917814955,0.807285004370151,84.9210026439913,"Spatial First",77.92
"3392",210,"Spatial","Rough",9,421.347729443556,0.407527992438555,"SimKernel","UCB",NA,0.642143099505759,0.101658120529648,0.0595571846632944,0.848526371113664,16.2883717833386,"Spatial First",77.92
"3393",210,"Spatial","Rough",8,431.413917888681,0.393373567340665,"BMT","UCB",3.00898355667062,NA,0.157679606320134,0.029279238720596,NA,78.5076620475571,"Spatial First",77.92
